monomer1_name,monomer2_name,solvent,temperature,polymerization_type,method,r1r2,r_product_class,pca_component_1,pca_component_2,near_Benzene,distance_to_Benzene,near_o-Dichlorobenzene,distance_to_o-Dichlorobenzene,near_Benzonitrile,distance_to_Benzonitrile,near_Dioxane,distance_to_Dioxane,near_Bis(2-methoxyethyl)_ether,distance_to_Bis(2-methoxyethyl)_ether,near_Ethanol,distance_to_Ethanol,near_2-(2-Methoxyethoxy)ethanol,distance_to_2-(2-Methoxyethoxy)ethanol,near_DMSO,distance_to_DMSO,near_Methanol,distance_to_Methanol
"1,1-diphenylethyl methacrylate",methyl methacrylate,tetrahydrofuran,60.0,free radical,solvent,0.5544,0,0.3202465631573902,1.2997316990935393,False,0.34824955192837137,True,0.04725039472584942,False,0.5385291239872735,False,0.38171037953538844,False,0.3825327066249644,False,0.6712471809065281,False,0.7407461824500637,False,0.7407461824500637,False,0.7615562171920401
styrene,4-(methacryloyloxy)phenylacetic acid,acetic acid,50.0,free radical,solvent,0.1598,0,0.9385772303022099,0.7879130061526131,False,0.4735721416887923,False,0.7556695185569139,False,0.3471276166411247,False,0.44595293021837806,False,0.4529075671183534,False,0.33422339610092,True,0.22473628934440681,True,0.22473628934440681,False,0.3194504487274365
acrylonitrile,N-methacryloyloxyphthalimide,dimethylformamide,60.0,free radical,solvent,0.341088,0,0.8104522595417638,0.7418352180046186,False,0.39731808679317676,False,0.6970662703144068,False,0.2354494582233826,False,0.36551895711198235,False,0.3686486923305683,True,0.19865001938651475,True,0.09091784453792813,True,0.09091784453792813,True,0.1881360640591743
"1,3-Cyclohexadiene",alpha-Chloroacrylonitrile,benzene,60.0,free radical,solvent,0.0,0,0.4461336534315529,0.899970221594964,False,0.14135157193475856,False,0.3832871673763109,True,0.16171389139552916,True,0.12813442838251132,True,0.11302394869887686,False,0.26477028631798133,False,0.3604791173833566,False,0.3604791173833566,False,0.3550653128666139
Diphenyl vinyl phosphate,Maleic anhydride,benzene,60.0,free radical,solvent,0.0,0,0.4739777473951146,1.1014992833840926,True,0.09788051786930214,False,0.2065059554392152,False,0.2912847573048199,True,0.13165665985750205,True,0.13438328680304992,False,0.42845887967177954,False,0.4906021027646911,False,0.4906021027646911,False,0.5172669900051965
N-vinylcarbazole,Methylmethacrylate,methanol,55.0,free radical,solvent,0.4275,0,0.7928502144339603,0.8977594929462152,False,0.2939500857114504,False,0.5735002323134024,False,0.20725121450116984,False,0.26851679513516774,False,0.2771818932759604,False,0.26660506765582087,True,0.21729432897928527,True,0.21729432897928527,False,0.30421665778546675
alpha-methylstyrene,styrene,toluene,60.0,free radical,solvent,0.7056000000000001,0,0.3667452611251875,1.3774973102121513,False,0.3929003513737264,True,0.10443284845659537,False,0.5871405276491625,False,0.4266939302085502,False,0.43040655631175845,False,0.7244737018711791,False,0.7831438130994158,False,0.7831438130994158,False,0.8133552618378922
acrylic acid,4-vinylpyridine,methanol,25.0,free radical,solvent,9.975,1,0.8636633274584742,0.7056593879183456,False,0.460861131240344,False,0.7592723405718423,False,0.29894456055772356,False,0.42932861934997696,False,0.4327226848188803,False,0.2469943135869277,True,0.12749441998503167,True,0.12749441998503167,True,0.21488261925947794
Styrene,"1-(p-Allyloxyphenyl)-1,1,3,3,3-pentamethyldisiloxane",benzene,80.0,free radical,solvent,0.4679999999999999,0,0.38734966598203713,1.2498994880248582,False,0.26970922795955765,True,0.03644539983367692,False,0.46257424356390126,False,0.3034899990653442,False,0.30569516066680597,False,0.5981160048874504,False,0.6623419761372946,False,0.6623419761372946,False,0.6876913941614367
Styrene,"1,3-Bis(p-allyloxyphenyl)-1,1,3,3-tetramethyldisiloxane",benzene,80.0,free radical,solvent,0.426,0,0.40661314789216424,1.2834330615623784,False,0.29074632307295695,True,0.04825771210309546,False,0.48497650344862403,False,0.3245482160996734,False,0.3282635412826081,False,0.6224491856735721,False,0.6814785034779322,False,0.6814785034779322,False,0.7112247283690163
styrene,itaconic anhydride,benzene,68.5,free radical,solvent,0.0117,0,0.5301445690878694,1.1077802576506852,True,0.09032070274560844,False,0.2377990457542659,False,0.2789093708905209,True,0.12071086285263673,True,0.12951645995749322,False,0.4192870261717768,False,0.4684942202532685,False,0.4684942202532685,False,0.5051876458907437
styrene,itaconic anhydride,tetrahydrofuran,65.0,free radical,solvent,0.06,0,0.41737521937295535,1.2891197211900856,False,0.2918357165725462,True,0.06006346119066546,False,0.48619102984427914,False,0.3255459817520471,False,0.32980443445452157,False,0.6242839793349482,False,0.6813341677964798,False,0.6813341677964798,False,0.7126961646947745
N-phenylmaleimide,beta-pinene,tetrahydrofuran,60.0,free radical,solvent,8.146600000000001,1,0.41551696268475785,1.386150147861396,False,0.3842762170301943,True,0.1260019114699133,False,0.5781856361728982,False,0.41760643583392376,False,0.4229884974792624,False,0.7174198874700514,False,0.7691206213545155,False,0.7691206213545155,False,0.8049170390601439
N-phenylmaleimide,beta-pinene,"2,2,2-trifluoroethanol",60.0,free radical,solvent,0.081648,0,0.541526817498332,0.992421174112034,True,0.030452488738631354,False,0.33476151424617756,True,0.16480707496803168,True,0.005274427921296438,True,0.01982482958583966,False,0.30433155615336294,False,0.3623154796147882,False,0.3623154796147882,False,0.3915349106686845
N-phenylmaleimide,beta-pinene,perfluoro-tert-butanol,60.0,free radical,solvent,0.0185725,0,0.3062076578388366,1.357005233403043,False,0.40348698973939956,True,0.09917300832446871,False,0.5952019197065388,False,0.43716606331073227,False,0.4386931988187549,False,0.7289412563378964,False,0.7962467557748966,False,0.7962467557748966,False,0.8190705012624572
